ra,dec,mag,ci
21.322828,38.237473,5.89,0.505
22.850818,85.373739,5.89,1.34
23.243622,74.231268,5.89,-0.01
23.685809,-11.680655,5.89,0.984
23.699081,7.250546,5.89,0.101
0.070462,62.287664,5.9,0.274
0.678437,-4.351841,5.9,1.091
0.736683,-38.421686,5.9,1.144
0.82054,-24.136672,5.9,0.944
1.571279,37.237146,5.9,-0.067
1.580296,18.460512,5.9,1.536
2.381852,-51.092129,5.9,0.213
4.088958,22.008905,5.9,0.62
4.473167,14.740974,5.9,0.325
5.213369,-6.05719,5.9,0.96
5.916387,31.701496,5.9,0.144
5.989384,49.92454,5.9,1.194
6.084276,42.981635,5.9,0.358
6.940509,9.956578,5.9,-0.085
7.237644,-9.947533,5.9,1.528
7.322881,2.740694,5.9,1.069
7.44513,-34.140692,5.9,-0.153
7.534934,-8.881326,5.9,0.54
7.786821,-22.51951,5.9,-0.18
8.027091,-37.28372,5.9,0.147
8.684812,-48.92268,5.9,-0.186
8.941814,40.201474,5.9,0.378
9.47516,-66.701877,5.9,0.012
9.693087,31.277817,5.9,1.579
9.895257,5.958573,5.9,1.662
10.530937,32.379554,5.9,0.114
10.952183,-50.765018,5.9,0.173
11.315266,1.650395,5.9,1.04
11.810753,14.28421,5.9,0.303
12.311199,-0.787184,5.9,0.168
13.223156,-50.699829,5.9,-0.011
13.941077,1.050581,5.9,0.217
14.637219,18.298379,5.9,1.099
14.784747,-38.290639,5.9,1.336
14.937008,14.446266,5.9,-0.031
15.201184,18.976031,5.9,1.414
15.464287,60.670217,5.9,1.441
16.101772,-23.606315,5.9,-0.071
17.453462,-50.63037,5.9,0.063
18.463745,-29.816865,5.9,0.517
19.738446,69.337065,5.9,0.072
20.016383,8.557735,5.9,1.529
20.488997,36.454729,5.9,0.407
23.16937,-40.591547,5.9,1.565
23.165305,-22.457364,5.9,
1.807227,3.685447,5.91,0.97
2.242208,-41.166765,5.91,0.965
2.551952,-34.649967,5.91,1.064
2.615879,38.733581,5.91,0.502
3.031706,26.462354,5.91,0.141
3.332166,27.071134,5.91,0.86
3.544449,35.461729,5.91,-0.084
3.769267,6.80352,5.91,0.992
3.774286,-29.338157,5.91,0.11
3.810821,0.227857,5.91,1.224
4.364392,56.506317,5.91,0.112
4.372981,20.821416,5.91,1.66
4.606727,64.261602,5.91,-0.009
5.030654,0.722112,5.91,1.267
6.252353,13.851098,5.91,-0.231
6.950145,33.681039,5.91,0.878
7.203393,-25.942588,5.91,-0.17
7.329901,7.142947,5.91,0.537
8.167719,58.248242,5.91,1.365
8.597493,6.62022,5.91,0.53
8.654898,52.711623,5.91,1.167
9.479763,-62.273134,5.91,1.102
9.525601,-31.871831,5.91,0.258
10.168761,-8.40817,5.91,0.026
10.229427,-40.346056,5.91,1.204
10.54267,-44.618508,5.91,0.92
10.891986,69.853881,5.91,1.01
10.928444,0.736922,5.91,0.425
10.933742,6.185371,5.91,1.256
12.206106,-62.950773,5.91,0.253
12.365953,-56.374385,5.91,1.533
12.727236,-1.576996,5.91,0.85
12.884502,-54.952473,5.91,1.309
13.163291,16.848611,5.91,1.45
13.167563,38.498981,5.91,0.294
13.21355,-66.226747,5.91,0.048
13.236699,-58.683937,5.91,1.084
13.623189,-46.427879,5.91,-0.11
13.71093,78.064437,5.91,1
13.886192,28.648131,5.91,0.202
14.542374,22.260059,5.91,0.391
14.812377,-66.593563,5.91,-0.106
14.876462,-63.809827,5.91,0.66
14.989754,4.567761,5.91,1.615
15.024195,60.204453,5.91,0.107
16.076899,-37.862951,5.91,0.409
16.239546,-33.011088,5.91,1.021
16.826294,13.261141,5.91,0.015
16.900106,-57.909507,5.91,1.592
17.060917,13.605346,5.91,0.01
17.064146,-38.152572,5.91,0.409
17.315842,-34.989792,5.91,1.082
17.381874,-37.220786,5.91,1.075
17.876512,1.305014,5.91,1.573
18.778634,52.98796,5.91,-0.096
18.93352,-23.173751,5.91,-0.021
18.979701,13.906648,5.91,0.251
19.244319,-45.193527,5.91,0.902
19.337783,57.645129,5.91,1.626
19.41779,-29.309359,5.91,1.278
19.837238,-47.557392,5.91,1.678
19.868658,47.931795,5.91,-0.174
20.200195,26.478806,5.91,-0.107
20.291918,66.853687,5.91,0.602
20.643053,23.680494,5.91,0.953
20.739457,56.488405,5.91,1.643
20.769441,-21.514032,5.91,0.066
21.09145,78.126392,5.91,-0.065
22.839381,41.953394,5.91,0.062
22.917399,37.076827,5.91,0.397
23.174235,43.544232,5.91,0.45
23.569171,-1.247567,5.91,0.299
0.804836,7.299928,5.92,1.104
1.06028,61.074823,5.92,0.512
1.405695,-6.914656,5.92,0.407
1.418136,-64.369478,5.92,1.561
1.506362,-26.207851,5.92,1.327
1.84777,11.043378,5.92,0.302
2.837438,-35.843636,5.92,0.899
3.195229,81.47071,5.92,0.149
3.207146,-44.41966,5.92,0.44
5.039668,-31.771333,5.92,1.17
5.44689,34.39181,5.92,0.138
5.567791,-1.470253,5.92,1.535
5.915746,19.749614,5.92,-0.145
6.503132,-10.081511,5.92,1.373
6.512858,-27.769575,5.92,-0.156
6.756378,-31.793661,5.92,0.491
6.775671,8.587153,5.92,-0.173
7.670425,-19.660861,5.92,1.158
8.34226,24.022314,5.92,-0.039
8.381693,-7.54312,5.92,1.635
8.560676,-38.848815,5.92,-0.114
8.61827,9.65558,5.92,0.083
8.877391,-48.359097,5.92,-0.148
9.226239,-47.338407,5.92,-0.051
9.557237,-22.863883,5.92,0.023
10.811266,-1.958896,5.92,1.608
12.81855,83.417832,5.92,0.015
13.197612,-69.942017,5.92,0.415
13.577903,-13.214324,5.92,0.02
13.706379,82.752408,5.92,0.993
13.771964,38.503626,5.92,0.948
13.791005,-50.249291,5.92,0.279
13.988187,-50.369647,5.92,0.957
15.003147,-77.16055,5.92,1.052
16.540463,60.823323,5.92,0.039
16.693527,26.91688,5.92,0.402
19.989006,45.772541,5.92,0.185
20.940526,49.195847,5.92,1.054
21.261779,77.012296,5.92,1.531
21.919823,-61.886608,5.92,0.393
22.392264,-7.194421,5.92,0.998
22.699293,14.516393,5.92,1.114
23.277719,-44.489166,5.92,1.053
0.129693,-22.50856,5.93,0.141
0.552879,54.894985,5.93,1.037
1.195419,-2.251079,5.93,1.403
2.892885,-38.437004,5.93,0.437
2.893144,-22.376308,5.93,1.041
3.012261,10.870388,5.93,1.593
3.223297,48.176953,5.93,0.972
3.300717,-28.797075,5.93,0.337
3.43959,-27.317479,5.93,0.934
3.512617,6.188703,5.93,0.953
3.892587,-46.893674,5.93,1.22
4.011292,-30.490697,5.93,0.036
5.162524,28.030461,5.93,0.311
5.507268,15.360449,5.93,0.103
5.684888,0.337753,5.93,0.311
5.775106,56.115575,5.93,0.164
5.872276,-57.156191,5.93,0.656
6.077811,-45.078932,5.93,0.493
6.15901,22.190262,5.93,1.626
6.588221,9.988335,5.93,1.508
7.058457,29.337081,5.93,0.595
7.2927,52.131071,5.93,1.259
7.613067,55.75506,5.93,1.123
7.631628,48.773842,5.93,0.221
7.682922,23.018527,5.93,1.561
7.777793,65.455676,5.93,1.183
9.264639,72.946326,5.93,0.179
10.033361,-60.42089,5.93,0.263
10.390688,-4.074035,5.93,-0.048
10.416516,-58.576303,5.93,0.315
10.921456,-60.517003,5.93,1.065
11.452644,-12.356749,5.93,0.49
11.927814,-28.477103,5.93,1.499
12.942142,-72.185212,5.93,1.115
13.051487,-71.475729,5.93,0.002
14.057371,-56.213434,5.93,1.207
14.323302,-37.002907,5.93,0.082
14.678442,13.534325,5.93,0.238
15.608121,16.119085,5.93,0.354
15.739633,-41.819089,5.93,-0.007
16.034877,52.915917,5.93,1.498
16.149689,3.454475,5.93,1.471
16.153115,6.378695,5.93,0.988
16.319783,49.038159,5.93,1.369
16.651452,-37.21737,5.93,-0.035
17.146539,-30.40373,5.93,0.276
17.320142,-59.694612,5.93,1.389
17.477476,-55.169686,5.93,1.113
17.79355,-14.725824,5.93,0.009
17.938621,-15.812521,5.93,0.024
18.532498,-1.002977,5.93,0.17
18.631785,-21.397725,5.93,0.189
18.82942,32.81282,5.93,-0.154
19.065985,-51.018604,5.93,1.236
19.094772,-15.660419,5.93,-0.015
19.196114,31.283456,5.93,-0.062
19.71239,32.426741,5.93,0.118
21.040873,-38.53097,5.93,1.106
21.063225,53.2859,5.93,1.001
21.429729,36.667386,5.93,0.033
22.197592,16.040551,5.93,0.951
22.69334,41.549123,5.93,0.998
22.734782,39.465348,5.93,1.49
23.837425,-9.974136,5.93,1.133
23.882101,-3.155482,5.93,1.069
0.228401,-26.022345,5.94,1.548
0.505534,59.977554,5.94,-0.003
0.592454,-0.50561,5.94,0.444
0.749187,-42.676558,5.94,0.297
1.640968,-36.528251,5.94,1.045
1.810808,37.95287,5.94,0.975
1.848459,-50.206138,5.94,0.154
2.193287,-1.825429,5.94,0.967
2.866319,68.888497,5.94,0.7
3.364577,49.070905,5.94,0.468
4.150436,13.398281,5.94,0.052
4.418153,-61.238193,5.94,1.533
4.558511,72.528605,5.94,0.306
5.4107,31.143148,5.94,0.034
6.6282,61.481233,5.94,0.899
6.861785,-36.23027,5.94,0.183
7.122889,34.009288,5.94,1.507
7.207173,-36.544381,5.94,-0.145
7.448981,20.257557,5.94,0.336
7.820736,-35.243286,5.94,-0.051
8.3894,18.3322,5.94,0.175
8.477039,14.210822,5.94,0.201
9.307199,35.36408,5.94,0.177
11.508651,43.173242,5.94,0.524
11.546538,-7.827523,5.94,1.38
11.630127,-67.620379,5.94,1.013
12.336326,-22.1757,5.94,0.824
14.400243,8.243969,5.94,0.066
15.776337,55.474791,5.94,1.404
16.941328,-52.283746,5.94,-0.069
17.194077,-48.873399,5.94,1.786
17.446153,34.695802,5.94,-0.017
17.626724,-15.571038,5.94,0.357
17.85904,-40.772461,5.94,1.572
18.106585,-36.019788,5.94,0.615
20.498307,-18.583178,5.94,0.062
21.090756,5.958199,5.94,0.538
21.748134,62.460567,5.94,0.312
22.051044,-76.118427,5.94,0.399
22.671779,53.845927,5.94,0.946
23.025475,-4.711461,5.94,0.992
1.048407,41.345157,5.95,0.161
1.212616,-37.856479,5.95,0.281
1.598542,17.433841,5.95,0.259
2.747133,67.82463,5.95,0.136
3.574062,24.464393,5.95,0.123
3.818922,43.963095,5.95,0.279
4.288673,-6.472177,5.95,1.078
4.337341,41.80807,5.95,0.962
4.47751,-19.458874,5.95,1.215
4.511203,-35.653504,5.95,1.005
5.005095,39.394701,5.95,0.415
5.776364,1.168193,5.95,0.773
5.868814,-9.0419,5.95,0.1
5.937296,-22.839975,5.95,1.107
6.612944,-13.321036,5.95,1.562
7.006599,-8.406821,5.95,-0.075
7.249209,-41.426394,5.95,-0.146
7.262011,-10.583605,5.95,1.173
7.480876,-31.848401,5.95,-0.156
7.508587,-54.399365,5.95,1.585
7.693099,3.624779,5.95,-0.032
8.306651,-12.632173,5.95,0.754
8.431002,-64.600618,5.95,0.971
8.591307,-26.843487,5.95,0.393
8.942813,-16.708748,5.95,1.544
9.146483,26.629112,5.95,0.654
9.147526,33.882217,5.95,0.585
9.548826,-13.516804,5.95,1.501
9.824471,-37.186765,5.95,1.245
9.897251,-51.146713,5.95,-0.152
10.275639,23.503095,5.95,0.655
10.751118,67.411384,5.95,2.382
10.851502,-3.092667,5.95,1.475
10.908222,-61.826622,5.95,1.736
11.060164,-0.000833,5.95,1.218
11.57847,16.796915,5.95,-0.156
11.678468,-53.968607,5.95,1.67
11.988205,33.167004,5.95,1.153
12.082564,-60.968252,5.95,1.691
12.106404,-65.709453,5.95,0.613
12.161475,1.897889,5.95,1.12
12.419935,-11.61059,5.95,0.043
12.749852,39.278916,5.95,0.557
13.162578,-10.329327,5.95,1.49
13.927493,-82.66619,5.95,1.411
15.665726,-59.908338,5.95,0.505
15.698527,-76.081959,5.95,-0.034
15.916768,-19.382926,5.95,-0.013
16.284849,-67.941285,5.95,0.159
16.895119,-43.050968,5.95,1.643
17.010275,-35.934133,5.95,1.161
17.216266,-32.438332,5.95,0.071
17.259994,-38.593896,5.95,0.58
17.951199,0.066665,5.95,0.11
18.488891,-80.232708,5.95,1.173
19.115445,-48.299144,5.95,-0.017
20.004425,-37.701719,5.95,0.989
20.379249,41.026012,5.95,1.632
20.978289,-14.483128,5.95,0.244
22.496114,-27.107284,5.95,0.362
23.580378,-15.246005,5.95,1.35
23.652823,75.292882,5.95,0.124
23.776869,66.782244,5.95,-0.049
23.827608,28.842389,5.95,0.187
23.955508,-62.956584,5.95,0.101
0.357986,-77.426873,5.96,1.397
1.849198,51.933417,5.96,0.419
2.063381,-0.340251,5.96,0.851
2.210427,24.167778,5.96,1.366
3.426737,-69.336436,5.96,0.415
4.813968,75.941219,5.96,0.283
5.314017,-18.13005,5.96,0.572
5.643881,-6.573959,5.96,-0.216
5.836962,4.423406,5.96,1.361
5.873168,19.867849,5.96,0.549
6.982507,3.602355,5.96,1.056
7.040426,17.755521,5.96,1.518
7.054977,9.138355,5.96,0.126
7.120359,-51.968283,5.96,0.996
7.255901,-52.499226,5.96,1.099
8.078445,-50.590396,5.96,1.213
8.10511,22.63549,5.96,1.652
8.353361,-57.97322,5.96,-0.092
8.432108,-14.929661,5.96,0.167
8.638607,32.802021,5.96,1.111
8.869936,45.312819,5.96,1.233
8.876625,28.330819,5.96,0.869
9.291993,46.817228,5.96,0.063
9.624557,-36.095994,5.96,1.118
9.65775,67.27223,5.96,1.528
10.649906,-58.816854,5.96,1.692
11.574878,-32.83134,5.96,0.811
12.53226,-63.505838,5.96,0.263
13.618339,-44.143203,5.96,0.936
13.715287,-41.401043,5.96,1.019
13.727802,-42.067521,5.96,-0.075
14.014596,-66.26891,5.96,0.352
14.159734,-51.504672,5.96,-0.053
14.497366,0.828929,5.96,0.159
15.264907,-48.073661,5.96,0.21
16.744374,-53.152313,5.96,1.23
18.253603,-20.387974,5.96,-0.023
18.254739,68.75581,5.96,1.055
19.051057,-19.245686,5.96,1.158
20.333386,13.548091,5.96,0.299
20.490931,81.091277,5.96,0.942
20.942994,44.924722,5.96,0.02
21.600689,45.374591,5.96,1.341
21.733602,-14.74937,5.96,0.219
21.742035,14.771939,5.96,0.587
21.981532,62.697986,5.96,1.64
22.316872,-13.304995,5.96,1.075
23.323363,-18.075376,5.96,1.534
15.063245,47.653692,5.96,
15.38663,30.2862,5.96,
0.975285,66.351793,5.97,-0.008
1.175987,2.44567,5.97,1.491
1.235453,16.133479,5.97,-0.082
1.390264,20.468967,5.97,1.677
1.694233,30.04712,5.97,1.015
2.043077,13.476716,5.97,1.584
2.937158,8.381563,5.97,0.478
3.177443,11.872627,5.97,-0.061
3.296042,39.283373,5.97,0.056
3.65031,-5.62621,5.97,0.921
3.886123,17.327083,5.97,0.354
4.415868,19.042013,5.97,0.378
4.697283,38.280182,5.97,0.593
4.879754,27.897485,5.97,0.368
5.1236,-12.491269,5.97,0.606
5.617884,11.035005,5.97,1.592
5.714976,-6.796168,5.97,0.447
5.809706,-4.094648,5.97,0.639
5.841674,2.0247,5.97,0.953
5.941121,9.509396,5.97,-0.038
6.268803,-16.618006,5.97,-0.167
8.415891,-42.769834,5.97,-0.159
9.953776,57.418196,5.97,0.895
10.307847,-41.66849,5.97,-0.063
10.697657,-79.783288,5.97,-0.071
13.019337,17.123147,5.97,0.971
13.436504,-1.192471,5.97,0.183
13.778701,25.702236,5.97,0.523
13.829296,61.489313,5.97,0.974
15.109222,-30.918483,5.97,-0.076
15.587835,53.922144,5.97,1.184
16.316783,-14.872825,5.97,1.475
17.306465,38.811395,5.97,1.011
17.692312,6.313156,5.97,1.271
17.748848,-57.54554,5.97,0.912
18.175443,54.286552,5.97,0.943
19.668657,-23.429086,5.97,1.038
20.13384,-0.678185,5.97,1.023
20.667549,43.458878,5.97,1.186
21.221933,-36.423527,5.97,0.967
21.314452,11.203373,5.97,1.612
21.413729,80.524826,5.97,0.95
21.537381,-33.944623,5.97,0.051
22.076879,-26.822359,5.97,-0.167
22.202248,24.950641,5.97,1.5
22.593437,-23.991094,5.97,0.984
23.045626,-20.870712,5.97,0.946
23.124642,21.134251,5.97,0.259
0.104356,58.436733,5.98,0.687
0.789898,6.740956,5.98,0.941
1.438517,43.457739,5.98,0.52
1.661338,16.405858,5.98,1.119
2.692814,-14.549276,5.98,0.429
3.276442,32.184018,5.98,0.988
3.51026,-47.375125,5.98,0.116
3.560855,54.974857,5.98,0.114
4.726318,-8.794317,5.98,0.645
4.914086,0.467167,5.98,-0.116
5.323246,-27.368884,5.98,-0.022
5.655087,29.215213,5.98,0.144
6.028627,48.959445,5.98,1.437
7.430889,-5.774961,5.98,0.901
7.461927,-22.859199,5.98,-0.088
7.983835,-45.215844,5.98,-0.143
8.496011,-46.331693,5.98,-0.127
8.869453,42.002735,5.98,1.251
9.253963,34.633516,5.98,0.839
10.177142,-41.715247,5.98,1.239
10.546615,-58.666745,5.98,0.29
10.801503,-59.919163,5.98,0.274
11.724219,-37.190155,5.98,1.449
13.123418,-59.86051,5.98,0.435
13.712063,34.989021,5.98,0.857
14.022341,8.894906,5.98,0.089
15.168702,-38.792511,5.98,0.867
15.235011,31.787845,5.98,1.552
15.803696,13.789078,5.98,1.272
17.00749,-48.647759,5.98,0.883
17.105608,-37.22759,5.98,0.076
17.13746,-17.609052,5.98,1.011
17.255635,-14.58414,5.98,1.096
17.460431,-29.724567,5.98,0.01
17.482247,-36.77828,5.98,1.112
18.080662,-35.901442,5.98,1.16
18.195866,33.447057,5.98,0.045
19.000987,-66.653618,5.98,0.977
19.519709,-68.43392,5.98,1.638
19.61457,11.273206,5.98,0.881
19.684869,13.815682,5.98,-0.078
21.001106,7.516197,5.98,0.283
21.700301,35.5102,5.98,2.5
22.176041,-4.266855,5.98,0.981
22.680247,-57.422322,5.98,1.45
23.306479,41.773676,5.98,0.215
23.655878,74.002628,5.98,0.889
0.138204,-8.824112,5.99,1.034
0.454085,-25.54717,5.99,1.022
0.711609,-60.262807,5.99,1.318
0.970615,33.950885,5.99,1
1.06733,52.502161,5.99,1.447
2.301275,57.516321,5.99,1.039
2.38123,-73.645792,5.99,1.088
2.701834,-38.383686,5.99,0.917
3.921147,-12.099105,5.99,0.323
4.771341,18.734693,5.99,1.221
4.779021,40.31259,5.99,0.934
5.271708,34.312317,5.99,0.199
5.388475,-8.415595,5.99,-0.037
5.513514,41.461994,5.99,1.112
5.658653,-3.564704,5.99,0.294
5.912232,0.968615,5.99,1.328
6.254923,-18.477163,5.99,1.058
6.258243,-4.914719,5.99,0.097
6.663255,12.982768,5.99,0.063
7.22334,-22.674241,5.99,1.481
7.367633,0.177121,5.99,-0.069
7.666109,-37.579422,5.99,-0.04
8.02508,16.455309,5.99,-0.024
9.401526,-61.648902,5.99,1.06
9.696648,-55.213762,5.99,-0.119
10.895031,-70.720337,5.99,-0.02
10.992438,36.0931,5.99,1.595
11.321297,-64.582491,5.99,0.471
12.719221,-56.176224,5.99,-0.074
12.865815,-39.680431,5.99,-0.098
13.009985,-3.368488,5.99,1.119
14.396834,-53.176233,5.99,1.099
14.519678,-38.869708,5.99,1.06
15.377014,62.047076,5.99,-0.033
16.71838,77.513973,5.99,0.43
16.750053,-28.509657,5.99,0.103
16.888213,47.416725,5.99,1.325
16.923523,-63.269659,5.99,0.059
17.26152,23.742761,5.99,1.335
17.523134,-56.920964,5.99,-0.045
17.977514,-28.759089,5.99,-0.077
18.281417,-3.007401,5.99,0.89
18.376477,12.02968,5.99,0.056
18.828043,-5.912863,5.99,1.568
18.914588,33.968576,5.99,0.922
19.696945,50.52506,5.99,0.643
20.054555,18.500993,5.99,1.42
20.65138,15.838199,5.99,-0.145
20.700731,-76.180592,5.99,0.45
20.857152,-5.626633,5.99,0.464
20.912304,75.92557,5.99,0.946
21.382293,-9.31933,5.99,1.516
22.710245,-47.210813,5.99,0.584
22.855817,-29.536309,5.99,0.907
23.461218,25.167281,5.99,-0.066
23.639926,-76.869552,5.99,0.907
23.665289,9.677294,5.99,0.212
