ra,dec,mag,ci
3.421731,58.694537,6.85,1.068
3.451434,48.205509,6.85,-0.027
3.660899,-56.234588,6.85,1.639
3.76356,23.147149,6.85,0.06
3.923571,49.040594,6.85,0.486
4.331904,16.522588,6.85,0.509
4.5674,-28.449646,6.85,0.407
4.763795,-34.005004,6.85,0.002
4.773478,64.810297,6.85,1.203
4.834337,8.407845,6.85,-0.045
5.29216,24.009677,6.85,1.061
5.395363,56.088898,6.85,1.098
5.469235,16.439017,6.85,0.666
5.649099,49.416209,6.85,0.979
5.699087,35.631333,6.85,0.024
5.709143,-0.016105,6.85,0.978
5.758289,52.161071,6.85,0.637
5.910878,-26.660276,6.85,0.204
6.173274,2.901871,6.85,-0.075
6.187728,47.906773,6.85,0.176
6.200157,6.783075,6.85,0.642
6.203116,-65.53115,6.85,0.481
6.223524,-15.384143,6.85,1.001
6.228268,-51.667543,6.85,0.072
6.409389,11.2565,6.85,1.082
6.428353,14.09269,6.85,0.613
6.506114,28.212107,6.85,0.168
6.546208,-61.827873,6.85,1.265
6.699217,-20.249746,6.85,0.901
6.825501,-32.5422,6.85,-0.082
6.833939,12.058125,6.85,1.807
7.608839,-25.332783,6.85,-0.079
7.625136,18.917807,6.85,0.339
7.803464,-24.577199,6.85,-0.029
7.900614,-41.702919,6.85,-0.105
8.360084,-11.045682,6.85,0.292
8.672531,-42.389198,6.85,0.16
8.72502,-61.688807,6.85,-0.111
8.760592,-77.075315,6.85,0.059
8.938851,-37.122471,6.85,0.616
9.001666,-74.399906,6.85,-0.064
9.288314,33.500775,6.85,1.012
9.627933,1.696032,6.85,0.939
9.685121,-66.080197,6.85,0.861
9.821453,-8.835065,6.85,1.303
9.851032,-23.017316,6.85,3.435
9.926495,-17.46947,6.85,1.517
10.265775,-55.519651,6.85,0.058
10.271446,78.946973,6.85,0.105
10.315964,17.705889,6.85,0.031
10.480146,14.343701,6.85,1.014
10.510015,36.273479,6.85,0.324
10.710005,-75.463761,6.85,0.126
10.852365,11.578777,6.85,1.205
11.137086,-52.4022,6.85,0.408
11.286282,-41.390472,6.85,0.328
11.625721,-39.358842,6.85,1.571
11.725937,-52.61966,6.85,0.996
11.739937,-20.695766,6.85,0.136
11.811561,-14.344572,6.85,1.029
12.152167,-78.781312,6.85,0.254
12.17981,39.891509,6.85,0.28
12.260156,-20.529475,6.85,1.161
12.329366,-76.801016,6.85,0.445
12.420568,-25.986433,6.85,0.397
12.887028,-39.390231,6.85,1.526
12.929112,32.000638,6.85,1.082
12.969669,-47.064947,6.85,0.039
13.139414,-36.224086,6.85,0.325
13.27551,-44.704372,6.85,2.867
13.43559,-32.54731,6.85,0.356
13.931422,-9.755284,6.85,0.477
14.179931,0.799579,6.85,0.13
14.550839,5.323266,6.85,0.911
14.830365,-32.427174,6.85,1.062
14.837804,-58.976744,6.85,1.108
14.873353,-46.759946,6.85,1.669
15.743474,80.932171,6.85,1.504
15.808001,22.415466,6.85,1.23
16.066767,73.148371,6.85,0.488
16.080264,70.261717,6.85,0.128
16.359686,0.076807,6.85,1.112
16.496307,7.748921,6.85,1.128
16.57436,8.673985,6.85,1.106
16.685499,-11.838596,6.85,1.779
17.124169,-65.747549,6.85,0.401
17.721928,-57.723969,6.85,2.45
17.768701,5.530199,6.85,-0.008
18.421328,-57.095506,6.85,0.441
18.640064,63.532866,6.85,1.14
18.672711,26.130871,6.85,0.019
18.840147,24.106717,6.85,1.703
18.909126,20.6153,6.85,0.121
19.162162,-27.114416,6.85,1.068
19.694609,30.808626,6.85,1.613
19.985856,27.512638,6.85,1.285
20.060001,-37.528544,6.85,1.031
20.226325,16.265222,6.85,1.705
20.257884,-7.531374,6.85,0.218
20.504011,19.421039,6.85,0.5
20.518365,15.807631,6.85,0.138
20.666623,8.447014,6.85,1.056
20.875294,-13.20295,6.85,1.429
20.892595,31.626196,6.85,0.309
20.969907,-69.146221,6.85,-0.062
20.999665,32.495637,6.85,1.638
21.196815,29.711685,6.85,-0.143
21.290453,-30.745692,6.85,1.171
21.374711,49.4914,6.85,0.029
21.378312,76.555058,6.85,0.64
21.423586,-14.277342,6.85,0.043
21.570857,-3.410588,6.85,1.171
21.790225,-4.608647,6.85,0.07
21.85683,-23.27062,6.85,0.487
22.32218,-28.208581,6.85,1.545
22.41044,-39.127064,6.85,0.143
22.442971,-7.377546,6.85,0.32
22.774886,54.872091,6.85,0.068
22.78858,53.381806,6.85,0.166
22.887637,-45.147717,6.85,1.104
22.904769,56.332998,6.85,0.924
23.044181,63.340845,6.85,1.309
23.061809,-40.81704,6.85,1.624
23.664692,63.725432,6.85,0.103
23.68461,41.850562,6.85,1.423
23.850281,-48.65939,6.85,1.21
0.229303,-23.214784,6.86,1.096
0.359748,38.18712,6.86,1.094
0.475892,-11.237244,6.86,0.535
0.516637,-10.0847,6.86,0.2
0.737329,-49.385893,6.86,0.139
0.777166,46.893784,6.86,1.2
0.79973,51.444753,6.86,0.1
0.847896,-71.151433,6.86,0.447
1.021944,45.45205,6.86,0.897
1.137595,28.867939,6.86,0.371
1.290636,57.63208,6.86,0.047
1.45786,-9.297151,6.86,1.429
1.590041,53.345572,6.86,-0.012
1.886265,28.81892,6.86,1.475
2.10048,41.532866,6.86,0.314
2.353596,54.510078,6.86,0.456
2.554548,-75.893499,6.86,0.45
2.759153,-42.8387,6.86,0.962
2.820641,57.033245,6.86,1.227
2.910215,-30.890809,6.86,0.972
2.996867,57.663239,6.86,1.916
3.069279,38.079494,6.86,-0.008
3.159618,19.380733,6.86,0.113
3.511275,-9.730245,6.86,1.315
3.593853,31.680443,6.86,0.407
3.660199,-17.36509,6.86,0.924
3.677435,28.773331,6.86,0.154
3.745831,27.921071,6.86,0.642
3.843763,-36.425592,6.86,-0.044
4.114225,-49.628502,6.86,0.405
4.30395,-14.638792,6.86,0.952
4.328446,-25.024825,6.86,1.443
4.447537,17.028632,6.86,1.494
4.555287,64.169789,6.86,1.075
4.91566,8.599997,6.86,0.15
5.042076,7.424031,6.86,0.958
5.050544,-8.663152,6.86,-0.02
5.230348,37.032668,6.86,0.015
5.375646,-73.801432,6.86,1.448
5.433587,-32.209184,6.86,1.136
5.462458,-39.221923,6.86,0.905
5.497641,60.268572,6.86,0.066
5.637582,-4.108233,6.86,0.129
5.674724,61.948906,6.86,0.232
5.681846,-11.200054,6.86,1.111
5.805467,-33.431832,6.86,1.376
5.868798,-25.943237,6.86,0.893
5.979517,60.379877,6.86,0.437
6.260839,36.14869,6.86,0.44
6.30154,-53.55907,6.86,0.171
6.310491,29.781407,6.86,0.008
6.327357,-63.82359,6.86,0.905
6.327499,68.676909,6.86,0.807
6.396546,2.665731,6.86,1
6.704761,7.397825,6.86,1.63
6.864395,-2.176034,6.86,0.52
6.905584,-31.801621,6.86,-0.11
6.928042,-68.505714,6.86,1.134
7.005022,15.535262,6.86,-0.129
7.046046,-49.927978,6.86,0.055
7.06192,-25.083914,6.86,-0.166
7.38079,55.28432,6.86,-0.051
7.469068,46.521694,6.86,0.111
7.534078,2.725403,6.86,0.069
7.808003,28.764244,6.86,1.001
7.95084,-34.378433,6.86,1.58
7.962562,-60.926462,6.86,-0.009
8.128148,-3.406693,6.86,1.595
8.627766,-46.28271,6.86,0.044
8.77299,82.239282,6.86,-0.003
8.845632,35.070971,6.86,0.592
8.921415,-11.371693,6.86,0.168
8.999428,26.434514,6.86,0.264
9.394518,5.219553,6.86,0.214
9.448147,-54.351733,6.86,1.063
9.774025,-59.352672,6.86,-0.021
9.84702,11.84242,6.86,-0.042
10.083845,-56.897919,6.86,0.37
10.211816,28.242012,6.86,0.931
10.462753,59.597242,6.86,1.022
10.707577,-8.72719,6.86,0.994
11.11802,25.537127,6.86,0.513
11.256156,-66.51194,6.86,1.9
11.256556,-11.588182,6.86,1.589
11.461967,-60.49584,6.86,1.551
11.690614,-41.018261,6.86,0.59
11.820205,-57.69156,6.86,0.1
12.235151,32.784205,6.86,1.14
12.486025,-2.429564,6.86,1.63
12.513975,-4.060803,6.86,1.43
12.958893,-65.646462,6.86,1.018
12.982423,39.844276,6.86,0.946
13.71127,-61.737833,6.86,0.264
13.88911,42.184814,6.86,0.053
14.315469,38.767426,6.86,1.06
14.317782,19.065433,6.86,1.082
14.745838,-9.704063,6.86,0.427
15.049284,-47.941985,6.86,1.526
15.05601,56.035083,6.86,1.123
15.2073,-18.089948,6.86,0.973
15.208233,-63.033545,6.86,1.41
15.254237,-70.519625,6.86,0.74
15.283157,-38.447608,6.86,0.433
15.299912,30.832924,6.86,1.022
15.487717,-65.890225,6.86,1.628
15.911555,-22.766252,6.86,0.035
16.033917,40.022846,6.86,1.298
16.136344,-53.078952,6.86,1.989
16.152597,50.180863,6.86,1.028
16.156536,63.407638,6.86,0.117
16.38171,-75.974685,6.86,1.551
16.71784,36.509643,6.86,1.541
16.905219,46.538999,6.86,0.117
17.293602,1.742502,6.86,0.416
17.353745,-63.582206,6.86,1.293
17.442101,0.822127,6.86,1.292
17.873715,60.396373,6.86,0.199
17.887605,-5.928895,6.86,1.266
17.919984,69.615562,6.86,0.898
17.939247,-21.956078,6.86,0.092
18.041874,58.627264,6.86,0.147
18.086264,-24.39857,6.86,0.079
18.086437,66.945537,6.86,0.709
18.590715,-32.890756,6.86,0.122
18.80328,-14.708361,6.86,0.498
18.818951,83.905064,6.86,0.118
18.984932,43.721018,6.86,-0.001
19.041962,62.705498,6.86,1.009
19.052922,-47.051326,6.86,0.96
19.133599,-7.847866,6.86,1.052
19.146352,-25.079327,6.86,0.001
19.23442,67.115559,6.86,0.074
19.319332,-15.908342,6.86,2.479
19.630164,-13.95636,6.86,1.016
19.633462,-32.912797,6.86,0.978
19.703619,-36.633432,6.86,0.459
19.970636,16.493733,6.86,-0.021
20.106949,39.098675,6.86,1.546
20.262702,15.317135,6.86,0.259
20.309742,17.362163,6.86,1.363
20.375615,34.990723,6.86,0.064
20.525565,21.895075,6.86,0.255
21.001473,-69.579436,6.86,0.627
21.023858,-32.895607,6.86,0.16
21.043084,48.030691,6.86,1.683
21.128461,-2.052196,6.86,0.21
21.155054,-37.933091,6.86,0.961
21.46509,46.561512,6.86,-0.079
21.494488,-14.026941,6.86,1.498
21.517022,59.418167,6.86,0.681
21.587136,-34.329712,6.86,0.492
21.733454,-57.283054,6.86,0.477
21.885322,56.212557,6.86,0.986
22.144951,47.933534,6.86,-0.033
22.313067,19.96214,6.86,1.264
22.429693,63.328325,6.86,1.518
22.792315,-69.474503,6.86,0.308
22.872412,10.414357,6.86,0.398
22.901978,-12.190422,6.86,1.386
23.089483,-16.898426,6.86,0.931
23.591345,31.017174,6.86,0.604
23.97268,-63.002991,6.86,0.825
0.126439,31.669001,6.87,1.124
0.202242,53.623888,6.87,0.262
0.474604,32.437745,6.87,0.106
0.531912,19.642965,6.87,1.638
0.644624,-73.137618,6.87,0.114
0.857203,63.781169,6.87,0.494
0.865859,33.889981,6.87,1.375
1.115002,59.858609,6.87,0.002
1.312766,72.401433,6.87,1.207
1.37874,4.738241,6.87,1.043
1.57317,-28.236674,6.87,1.66
1.898394,49.942962,6.87,1.348
1.965404,40.760604,6.87,0.499
1.980603,73.152384,6.87,1.216
2.004171,44.420013,6.87,1.149
2.040274,12.685093,6.87,1.077
2.314959,-19.534632,6.87,1.561
3.350915,73.699129,6.87,1.297
3.406837,-13.992951,6.87,0.142
3.640815,49.205676,6.87,0.033
3.770355,-9.882781,6.87,1.142
4.07863,32.571204,6.87,0
4.148196,23.098583,6.87,0.306
4.257431,-16.445174,6.87,-0.127
4.409109,50.845174,6.87,0.456
4.451792,-62.799623,6.87,-0.001
4.967217,-58.208247,6.87,1.499
5.493765,-0.021258,6.87,0.076
5.554501,-34.303995,6.87,0.316
5.571392,41.123417,6.87,1.871
5.760947,20.695037,6.87,3.101
5.832094,31.785705,6.87,0.204
6.287195,-26.932892,6.87,0.924
6.432814,58.603285,6.87,0.371
6.598529,43.705828,6.87,0.976
6.607191,6.08319,6.87,-0.066
6.607764,-31.886853,6.87,0.366
6.622215,-43.451297,6.87,-0.155
6.644654,41.581493,6.87,0.021
6.84535,-4.266216,6.87,-0.085
7.135178,-57.331123,6.87,0.358
7.189615,-39.102129,6.87,0.141
7.265631,-16.235344,6.87,-0.152
7.96104,77.576422,6.87,0.235
8.037941,60.993476,6.87,0.384
8.288772,-47.92008,6.87,-0.116
8.468653,21.148478,6.87,1.037
8.539828,-49.601326,6.87,0.157
8.565301,58.60724,6.87,0.003
8.605752,-70.676671,6.87,-0.061
8.718578,-45.561746,6.87,1.51
8.741992,5.285851,6.87,0.118
8.764197,-37.877317,6.87,0.041
8.772058,-47.549877,6.87,0.255
8.886662,17.368533,6.87,0.404
9.050791,49.948242,6.87,0.078
9.058964,53.108284,6.87,0.999
9.199142,18.044115,6.87,0.087
9.50548,-33.403871,6.87,1.291
9.90962,-12.951518,6.87,0.551
9.968658,-62.585358,6.87,0.933
10.216939,-19.689167,6.87,1.525
10.58506,-69.351475,6.87,1.715
10.624178,-12.393942,6.87,1.356
10.736006,-51.923721,6.87,1.219
11.075927,12.666983,6.87,0.042
11.144811,-86.23093,6.87,1.741
11.221524,-50.122507,6.87,0.426
11.252381,-39.476955,6.87,0.108
11.381869,-50.786684,6.87,1.067
11.673356,0.952164,6.87,0.215
11.853039,-7.991624,6.87,1.232
12.030799,-73.298538,6.87,0.043
12.163619,77.390427,6.87,1.032
12.775235,-11.81244,6.87,0.695
12.830175,26.431317,6.87,1.062
13.245664,-63.581056,6.87,0.112
13.306919,-45.764655,6.87,-0.006
13.440678,-34.010052,6.87,0.944
13.712363,-61.892036,6.87,1.135
14.022867,31.563596,6.87,1.419
14.160332,15.621547,6.87,0.442
14.443802,-39.523178,6.87,0.913
14.449662,-59.237643,6.87,1.495
14.712518,-19.311698,6.87,1.2
14.734314,61.098275,6.87,0.409
14.808811,-17.340256,6.87,0.621
14.881516,32.690909,6.87,0.432
15.148306,-59.142147,6.87,1.246
15.309386,-47.879278,6.87,0.093
15.312643,58.503487,6.87,1.234
15.452892,84.825237,6.87,0.998
15.521447,-33.819844,6.87,
15.68777,-13.970316,6.87,0.059
15.757662,-65.749748,6.87,1.343
15.907105,5.294056,6.87,1.041
16.028106,-3.763435,6.87,0.395
16.085691,-3.527611,6.87,0.176
16.360257,-51.751077,6.87,1.248
16.381554,-17.019142,6.87,0.373
16.466029,32.699469,6.87,1.07
16.558091,30.499067,6.87,0.242
16.614982,22.867918,6.87,1.007
16.688736,-48.763218,6.87,0.13
16.736268,23.517492,6.87,0.563
16.997245,58.462582,6.87,0.122
17.13012,55.768127,6.87,1.19
17.216469,7.749369,6.87,0.379
17.290424,-66.951035,6.87,0.798
17.301372,3.147106,6.87,0.412
17.585406,-13.637858,6.87,0.04
17.95249,37.802937,6.87,1.121
18.018044,47.403087,6.87,1.008
18.338005,-35.428695,6.87,-0.041
18.43427,0.780495,6.87,0.277
18.803722,-19.198906,6.87,1.661
18.855523,-17.154283,6.87,0.264
19.034722,60.128469,6.87,1.577
19.116192,-22.497616,6.87,1.028
19.521214,47.48118,6.87,0.279
19.534848,25.596334,6.87,0.456
19.564931,56.459943,6.87,0.95
19.718618,24.597941,6.87,0.567
19.785841,-17.078122,6.87,1.753
19.800245,27.86953,6.87,0.66
19.923342,-19.292863,6.87,0.375
20.070587,17.73486,6.87,0.512
20.184988,-6.087681,6.87,0.031
20.248377,32.868722,6.87,0.018
20.47184,18.769497,6.87,0.662
20.742576,-14.185808,6.87,1.569
20.936554,43.424311,6.87,-0.108
21.144801,-37.242698,6.87,-0.073
21.224846,-47.550696,6.87,1.631
21.243433,56.883408,6.87,1.688
21.694276,-32.531006,6.87,1.042
21.943325,21.161236,6.87,1.054
22.004748,34.629595,6.87,1.358
22.121697,-10.446872,6.87,1.62
22.190875,-27.152372,6.87,1.115
22.323818,60.147782,6.87,0.866
22.455889,-58.000624,6.87,0.2
22.620823,42.810344,6.87,1.452
22.79804,65.062166,6.87,0.242
23.266868,35.399686,6.87,0.288
23.595164,51.263958,6.87,1.639
23.946478,4.725112,6.87,0.331
0.086946,35.571012,6.88,0.174
0.429336,-27.71019,6.88,1.293
0.572073,-42.431239,6.88,0.18
1.043227,27.747951,6.88,0.448
1.233664,-13.475254,6.88,0.312
1.492288,-9.489087,6.88,0.95
1.651991,61.079093,6.88,0.83
1.837728,-12.886899,6.88,1.631
2.030592,-63.622657,6.88,0.561
2.050479,3.358616,6.88,0.664
2.126187,-0.617418,6.88,0.624
2.231031,19.614444,6.88,1.115
2.314493,12.992276,6.88,1.211
2.903908,42.588782,6.88,0.537
2.982447,77.080074,6.88,0.859
3.230601,-38.809388,6.88,0.172
3.244469,-35.557665,6.88,0.74
3.493068,-23.475722,6.88,0.442
3.613034,34.347589,6.88,1.336
3.688442,28.702755,6.88,-0.004
3.773959,13.5091,6.88,0.069
3.941295,-25.18134,6.88,0.748
4.116822,-10.000454,6.88,0.576
4.160791,31.652127,6.88,0.55
4.74863,52.339675,6.88,0.116
4.83612,63.625414,6.88,0.025
4.933619,1.62519,6.88,0.246
5.479112,-65.44857,6.88,0.83
5.495456,35.108751,6.88,1.07
5.524091,38.31958,6.88,1.802
5.607329,21.993108,6.88,0.501
5.610095,-35.061208,6.88,1.366
5.948535,-8.384027,6.88,1.016
6.013427,67.01395,6.88,0.192
6.050883,-37.547068,6.88,0.201
6.05194,20.586273,6.88,0.969
6.100625,-5.880206,6.88,1.578
6.174982,22.997876,6.88,-0.076
6.208099,-36.563739,6.88,-0.149
6.304841,-5.654343,6.88,
6.367028,44.058515,6.88,1.02
6.443814,15.523702,6.88,-0.038
6.445387,0.454233,6.88,1.069
6.551718,1.273321,6.88,1.75
6.626723,-55.343737,6.88,0.965
6.691894,-20.31762,6.88,0.969
6.769808,42.265555,6.88,1.597
7.099347,36.573001,6.88,0.993
7.200301,43.842979,6.88,0.022
7.240708,24.711138,6.88,-0.002
7.335992,16.140331,6.88,1.032
7.341964,0.403618,6.88,-0.012
7.345466,3.581663,6.88,-0.164
7.358582,37.66278,6.88,1.048
7.434337,-15.665917,6.88,0.62
7.605351,-69.05654,6.88,-0.011
7.724897,-54.241296,6.88,0.919
8.147111,27.480405,6.88,1.04
8.203224,48.959292,6.88,1.315
8.402335,-19.135853,6.88,1.212
8.481568,-72.081775,6.88,0.211
8.543138,-5.899508,6.88,0.98
8.627692,-40.435577,6.88,1.685
8.678605,51.430748,6.88,0.958
8.995201,-27.816303,6.88,0.695
9.000302,-49.557967,6.88,1.32
9.080556,-46.815979,6.88,0.081
9.475963,12.385313,6.88,1.04
9.634228,-54.219107,6.88,-0.099
9.766602,-35.86379,6.88,0.403
10.172563,-67.263395,6.88,0.034
10.331202,-51.56785,6.88,0.439
10.495064,1.491118,6.88,0.562
10.498248,28.581221,6.88,1.114
10.666088,-52.284118,6.88,0.021
10.865612,-58.415456,6.88,0.423
10.952207,-0.311965,6.88,0.421
11.18189,-58.455252,6.88,-0.087
11.28142,-38.39874,6.88,1.1
11.419948,-73.632358,6.88,0.378
11.427282,29.987339,6.88,0.322
11.442785,-21.356501,6.88,-0.011
11.529966,-73.902665,6.88,0.204
11.587258,-35.612041,6.88,0.109
11.669251,23.70816,6.88,0.3
11.731969,-9.132404,6.88,1.043
12.189697,-16.790841,6.88,0.77
12.403594,-38.913814,6.88,0.272
12.803714,52.453163,6.88,0.94
12.804577,-44.718768,6.88,-0.018
12.904967,-70.03678,6.88,1.267
13.368959,-12.579544,6.88,1.61
13.491449,-18.729113,6.88,1.403
13.510869,9.316814,6.88,1.036
13.678708,52.771847,6.88,1.036
13.849929,53.290528,6.88,0.47
14.018999,-37.470014,6.88,1.276
14.056108,22.495757,6.88,0.322
14.193638,42.340723,6.88,0.979
14.280403,-5.644039,6.88,0.341
14.296638,55.42536,6.88,0.034
14.489591,80.809852,6.88,0.774
14.491981,-26.013345,6.88,1.495
14.916717,74.881215,6.88,1.655
15.122019,8.958488,6.88,1.535
15.275658,-39.560944,6.88,1.469
15.649949,85.285937,6.88,0.207
15.665137,-19.769141,6.88,0.43
15.680951,-44.622852,6.88,0.183
15.762886,-30.041467,6.88,1.183
15.916964,75.574292,6.88,0.831
16.142494,-62.981878,6.88,-0.062
16.319281,-6.876306,6.88,1.09
16.465177,25.984353,6.88,0.1
16.608719,-8.854009,6.88,0.563
16.765825,-67.750152,6.88,0.181
16.862617,20.574073,6.88,1.129
17.292959,28.913273,6.88,1.663
17.374346,24.879447,6.88,0.526
17.658482,44.001255,6.88,0.086
17.892839,-27.282645,6.88,0.177
17.903994,-34.727649,6.88,0.036
18.003507,8.855969,6.88,0.941
18.07853,-59.209575,6.88,0.624
18.223648,11.884277,6.88,0.028
18.486646,-29.259533,6.88,0.463
18.619287,0.951139,6.88,0.569
18.622372,11.355848,6.88,0.032
18.623831,-47.074571,6.88,0.362
18.777617,-39.730919,6.88,1.613
18.840463,7.458236,6.88,1.32
19.003262,-60.203707,6.88,0.646
19.043905,14.567009,6.88,0.629
19.085707,9.642128,6.88,0.157
19.243449,-29.831211,6.88,1.62
19.316142,40.360456,6.88,0.035
19.415557,-44.194796,6.88,1.091
19.419434,-51.100631,6.88,1.55
19.465018,20.247383,6.88,-0.033
19.499697,46.946487,6.88,-0.023
19.503401,55.42271,6.88,0.96
19.861622,-14.776867,6.88,0.281
19.931685,47.090055,6.88,0.164
20.070271,31.243217,6.88,0.271
20.455797,23.79055,6.88,0.201
20.472459,20.11287,6.88,0.031
20.501325,19.667592,6.88,-0.146
20.821947,58.748739,6.88,-0.046
20.994726,-62.877304,6.88,1.433
21.046438,15.967115,6.88,1.715
21.100142,62.921804,6.88,1.448
21.128013,68.254076,6.88,0.101
21.135947,-0.989671,6.88,0.263
21.322362,-13.047946,6.88,0.212
21.472682,-2.885361,6.88,1.142
21.577782,-36.646994,6.88,1.159
21.711242,63.721373,6.88,0.531
21.738341,-55.473077,6.88,1.607
21.865385,48.43711,6.88,1.61
22.059821,-55.976961,6.88,0.564
22.254729,-70.653013,6.88,1.052
22.482148,-60.054024,6.88,0.954
22.576817,26.59821,6.88,1.478
22.853699,48.733241,6.88,-0.076
23.031959,-63.085499,6.88,1.352
23.405235,-72.165196,6.88,0.541
23.490817,46.464916,6.88,0.132
23.491755,-1.0359,6.88,0.62
23.746929,7.191806,6.88,1.074
23.801928,-50.890952,6.88,0.919
0.179692,-34.860715,6.89,0.951
0.239112,-21.196962,6.89,0.502
0.494185,-2.840424,6.89,1.457
0.526691,16.020918,6.89,1.267
0.596859,49.02114,6.89,0.615
0.85552,-9.405543,6.89,0.49
0.86449,-43.70903,6.89,0.362
1.14273,-46.667982,6.89,0.292
1.20532,12.281821,6.89,0.494
1.35535,11.536746,6.89,0.404
1.456988,-20.351805,6.89,0.456
1.593967,28.269611,6.89,1.03
1.872869,37.429786,6.89,0.44
2.004113,-3.368309,6.89,0.337
2.043826,-70.419478,6.89,1.36
2.108401,24.333993,6.89,0.662
2.181502,-75.958839,6.89,1.208
2.300203,42.901232,6.89,0.998
2.415634,-3.89282,6.89,1.02
2.565382,-12.337135,6.89,0.333
2.928132,31.043095,6.89,1.749
3.599579,47.091029,6.89,-0.022
3.628074,-74.82257,6.89,0.328
3.758627,42.006921,6.89,-0.022
3.80689,-54.293764,6.89,0.592
3.941492,-38.962168,6.89,0.023
4.002901,40.013729,6.89,0.135
4.297431,67.08861,6.89,-0.021
4.337584,-2.628548,6.89,1.468
4.648147,42.239966,6.89,1.233
4.805298,29.23573,6.89,0.461
4.94965,-8.458882,6.89,0.315
5.167338,-40.559465,6.89,1.537
5.243598,-0.562842,6.89,1.82
5.244053,63.126939,6.89,0.308
5.662419,-20.43518,6.89,-0.089
5.699314,-62.913754,6.89,-0.013
5.818693,-32.504364,6.89,1.564
5.936293,-21.12255,6.89,0.096
5.994338,21.604223,6.89,-0.06
6.379234,4.210333,6.89,0.11
6.395903,-37.01459,6.89,-0.096
6.42791,-29.702977,6.89,-0.022
6.546156,-27.404365,6.89,0.547
6.607295,27.278392,6.89,0.646
7.081559,-20.830088,6.89,1.677
7.103221,24.860146,6.89,1.47
7.382496,-55.577167,6.89,1.043
7.466596,-2.88218,6.89,1.011
7.617641,-26.816468,6.89,1.077
7.628222,1.928392,6.89,-0.016
7.65601,50.528537,6.89,0.473
7.718558,-38.863679,6.89,1.026
7.901995,-18.331034,6.89,1.662
8.043727,-27.544303,6.89,0.752
8.046225,-6.322464,6.89,1.047
8.061096,36.344874,6.89,1.434
8.077828,39.740745,6.89,1.058
8.416777,-12.764784,6.89,-0.13
8.467804,35.89181,6.89,0.899
8.645979,23.685905,6.89,0.547
8.752456,-32.249262,6.89,0.325
8.956989,58.21881,6.89,0.168
9.07579,-56.341041,6.89,0.04
9.30887,-39.043827,6.89,0.06
9.489318,56.240916,6.89,0.388
9.528445,36.429091,6.89,1.435
9.836207,24.562048,6.89,0.495
10.17341,-64.384229,6.89,-0.02
10.31738,-50.7161,6.89,-0.143
