num,name,epoch,a,e,inc,w,omega,m,H,G,info,wiki,wikipic
798,Ruth,59000,3.0154764,0.03558278,9.23726,43.52586,214.25631,228.9996023,9.6,0.15,,,
799,Gudula,59000,2.5415092,0.02269476,5.28224,237.69741,164.85396,113.1143072,10.3,0.15,,,
800,Kressmannia,59000,2.1925837,0.20164309,4.2633,347.46913,325.15089,21.1406009,11.4,0.15,,,thumb/8/81/800Kressmannia_%28Lightcurve_Inversion%29.png/265px-800Kressmannia_%28Lightcurve_Inversion%29.png
801,Helwerthia,59000,2.6043887,0.0774074,14.12861,334.89647,185.95828,16.086581,11.5,0.15,,,
802,Epyaxa,59000,2.1970782,0.07845235,5.20101,116.13321,7.782,164.3951462,12.8,0.15,,,9/9d/000802-asteroid_shape_model_%28802%29_Epyaxa.png
803,Picka,59000,3.2030947,0.06562873,8.66649,58.55614,250.95095,338.9303492,9.4,0.15,,,9/9e/000803-asteroid_shape_model_%28803%29_Picka.png
804,Hispania,59000,2.8377546,0.1405948,15.39704,344.66921,347.58546,206.0575445,7.9,0.18,,,
805,Hormuthia,59000,3.1940288,0.18736235,15.72773,131.84905,166.34605,14.8710242,9.8,0.15,,,
806,Gyldenia,59000,3.2142924,0.07731797,14.20152,121.26716,43.83363,124.3860643,10.2,0.15,,,
807,Ceraskia,59000,3.0162658,0.06511803,11.31973,337.20781,132.20406,91.474655,10.6,0.15,,,5/5c/000807-asteroid_shape_model_%28807%29_Ceraskia.png
808,Merxia,59000,2.7446443,0.12889132,4.72189,274.75867,180.99563,313.9413283,9.8,0.15,,,thumb/3/3d/808Merxia_%28Lightcurve_Inversion%29.png/265px-808Merxia_%28Lightcurve_Inversion%29.png
809,Lundia,59000,2.2834014,0.19200675,7.14496,196.40783,154.51004,116.5090904,12.1,0.15,,,thumb/3/34/809Lun-LB1-mag17.jpg/245px-809Lun-LB1-mag17.jpg
810,Atossa,59000,2.1785055,0.18051104,2.6122,195.84351,152.69161,198.2927991,12.5,0.15,,,e/e5/000810-asteroid_shape_model_%28810%29_Atossa.png
811,Nauheima,59000,2.8975595,0.07114531,3.13703,178.49723,130.80952,115.5726944,10.7,0.15,,,
812,Adele,59000,2.6600817,0.16467759,13.29781,353.09577,7.25818,46.7689267,11.8,0.15,,,7/7d/000812-asteroid_shape_model_%28812%29_Adele.png
813,Baumeia,59000,2.2229676,0.02625742,6.29697,315.68702,51.94182,226.3115007,11.5,0.15,,,
814,Tauris,59000,3.1558499,0.3065466,21.82196,296.5278,88.78631,247.2609712,8.8,0.15,,,
815,Coppelia,59000,2.6584595,0.07593027,13.86659,58.44929,57.05427,34.038877,10.8,0.15,,,
816,Juliana,59000,3.0026609,0.10865532,14.32813,20.95328,127.8424,9.2683147,10.5,0.15,,,thumb/3/35/816Juliana_%28Lightcurve_Inversion%29.png/265px-816Juliana_%28Lightcurve_Inversion%29.png
817,Annika,59000,2.5900485,0.18029424,11.3358,285.18048,125.46978,61.0653164,10.6,0.15,,,
818,Kapteynia,59000,3.1749763,0.09295935,15.64966,291.56863,70.81085,284.4567089,9.3,0.15,,,
819,Barnardiana,59000,2.197637,0.14179286,4.89632,306.44371,333.11806,246.51714,11.9,0.15,,,thumb/a/ae/819Barnardiana_%28Lightcurve_Inversion%29.png/265px-819Barnardiana_%28Lightcurve_Inversion%29.png
820,Adriana,59000,3.1311873,0.05030599,5.93406,193.98262,118.44566,172.773033,10.4,0.15,,,
821,Fanny,59000,2.7717952,0.21230057,5.39894,32.862,209.75642,150.4145282,11.8,0.15,,,
822,Lalage,59000,2.2553661,0.15564052,0.71721,247.21121,210.11154,342.2464169,12.1,0.15,,,f/fc/000822-asteroid_shape_model_%28822%29_Lalage.png
823,Sisigambis,59000,2.2210792,0.09029018,3.64557,219.22975,255.00124,232.674909,11.2,0.15,,,
824,Anastasia,59000,2.7935469,0.13796381,8.13045,141.62187,141.34673,21.2234432,10.2,0.15,,,
825,Tanina,59000,2.2257173,0.07545224,3.39984,111.49575,101.40592,112.909213,11.4,0.15,,,d/de/000825-asteroid_shape_model_%28825%29_Tanina.png
826,Henrika,59000,2.7118509,0.20600053,7.10478,36.69664,230.21714,51.9621958,11.6,0.15,,,
827,Wolfiana,59000,2.2747781,0.15619566,3.42143,195.65024,172.86626,72.2242293,13.1,0.15,,,
828,Lindemannia,59000,3.1917972,0.02794728,1.12522,294.86748,1.82374,133.6105195,10.3,0.15,,,
829,Academia,59000,2.579475,0.09826381,8.27853,42.09691,352.3444,325.4295194,11,0.15,,,
830,Petropolitana,59000,3.2085128,0.06493631,3.8028,90.93998,340.27929,297.360259,9.1,0.15,,,2/27/000830-asteroid_shape_model_%28830%29_Petropolitana.png
831,Stateira,59000,2.2117787,0.14641955,4.83672,225.09024,178.06425,150.4383116,13,0.15,,,
832,Karin,59000,2.8644363,0.08111327,1.00558,122.14985,253.90824,125.0324732,11.2,0.15,,,thumb/3/3d/832Karin_%28Lightcurve_Inversion%29.png/265px-832Karin_%28Lightcurve_Inversion%29.png
833,Monica,59000,3.0140435,0.11770795,9.77921,36.26696,352.85695,285.6987498,11.1,0.15,,,
834,Burnhamia,59000,3.184939,0.20116166,3.97792,91.32014,182.67697,207.7059501,9.5,0.15,,,b/b0/000834-asteroid_shape_model_%28834%29_Burnhamia.png
835,Olivia,59000,3.2183416,0.08754217,3.69977,66.97228,308.48451,1.9257939,11.5,0.15,,,
836,Jole,59000,2.1899755,0.17586613,4.84492,179.78136,199.75595,340.4540505,13.2,0.15,,,
837,Schwarzschilda,59000,2.2987654,0.04121987,6.73549,172.25608,200.02817,258.619399,12.3,0.15,,,a/a6/000837-asteroid_shape_model_%28837%29_Schwarzschilda.png
838,Seraphina,59000,2.8982958,0.1308905,10.42262,117.10421,240.05316,15.2480055,10.1,0.15,,,e/eb/000838-asteroid_shape_model_%28838%29_Seraphina.png
839,Valborg,59000,2.6144917,0.15230524,12.60575,339.8332,338.1788,229.0306001,10.6,0.15,,,
840,Zenobia,59000,3.1302617,0.10101086,9.98924,10.407,272.76445,322.1628636,10.1,0.15,,,
841,Arabella,59000,2.2550763,0.0693811,3.78946,119.89262,354.71083,119.2396037,12.8,0.15,,,
842,Kerstin,59000,3.2367918,0.11649378,14.49588,352.49048,5.40074,350.4443903,10.6,0.15,,,6/69/000842-asteroid_shape_model_%28842%29_Kerstin.png
843,Nicolaia,59000,2.2791353,0.20954178,7.99775,317.0101,4.05747,72.5228684,13.8,0.15,,,
844,Leontina,59000,3.2040164,0.06933998,8.77604,353.19821,348.68822,92.2335483,9.6,0.15,,,9/9e/000844-asteroid_shape_model_%28844%29_Leontina.png
845,Naema,59000,2.9381355,0.07002491,12.60957,294.62283,43.14382,265.7537183,10.2,0.15,,,
846,Lipperta,59000,3.1370503,0.17718838,0.26574,129.35874,261.00568,277.01386,10.3,0.15,,,
847,Agnia,59000,2.7813241,0.09590569,2.48192,129.79048,270.91904,145.9649283,10.2,0.15,,,thumb/0/03/847Agnia_%28Lightcurve_Inversion%29.png/265px-847Agnia_%28Lightcurve_Inversion%29.png
848,Inna,59000,3.1099939,0.1627188,1.05378,125.36777,207.8168,56.5809331,11.3,0.15,,,
849,Ara,59000,3.1461814,0.20091814,19.53027,63.29328,228.36515,323.29115,8.2,0.15,,,b/b9/000849-asteroid_shape_model_%28849%29_Ara.png
850,Altona,59000,2.9993834,0.12534517,15.54585,134.94652,121.1312,318.7023417,9.7,0.15,,,
851,Zeissia,59000,2.2289187,0.0899621,2.3931,7.75972,141.16538,155.7625148,11.5,0.15,,,
852,Wladilena,59000,2.3629298,0.27426932,23.01184,282.2929,27.28652,167.5944715,10,0.15,,,thumb/8/89/852Wladilena_%28Lightcurve_Inversion%29.png/265px-852Wladilena_%28Lightcurve_Inversion%29.png
853,Nansenia,59000,2.3126199,0.1053902,9.21413,59.71995,182.83975,189.4863078,11.6,0.15,,,
854,Frostia,59000,2.3688298,0.17374373,6.08631,84.21196,190.58346,147.2487902,11.9,0.15,,,
855,Newcombia,59000,2.3623837,0.17866663,10.88087,233.98352,17.11775,211.6185727,11.7,0.15,,,
856,Backlunda,59000,2.4347598,0.11941336,14.32771,72.99858,125.5393,137.7179116,10.7,0.15,,,d/d9/000856-asteroid_shape_model_%28856%29_Backlunda.png
857,Glasenappia,59000,2.1904143,0.08882777,5.3008,239.00215,82.91549,298.4959436,11.6,0.15,,,thumb/0/02/857Glasenappia_%28Lightcurve_Inversion%29.png/265px-857Glasenappia_%28Lightcurve_Inversion%29.png
858,El Djezair,59000,2.8128626,0.1034371,8.8695,179.12911,67.1839,34.9350566,10.3,0.15,,,
859,Bouzareah,59000,3.2236405,0.10922115,13.50387,21.73971,35.68328,315.9044198,9.7,0.15,,,
860,Ursina,59000,2.7968329,0.10676546,13.29891,21.72175,309.35046,182.5879949,9.9,0.15,,,
861,Aida,59000,3.1401417,0.10121709,8.05859,192.3202,114.94656,14.2411545,9.7,0.15,,,
862,Franzia,59000,2.8038412,0.08226917,13.88717,120.96561,300.0101,53.8714934,9.8,0.15,,,
863,Benkoela,59000,3.2020553,0.02893821,25.41689,97.39299,116.92443,292.0625492,9.1,0.15,,,
864,Aase,59000,2.2082333,0.19008442,5.44963,193.92133,163.09972,28.2691375,12.8,0.15,,,
865,Zubaida,59000,2.4180546,0.19411183,13.34394,302.03867,176.91598,191.8123711,11.7,0.15,,,
866,Fatme,59000,3.1238486,0.05226736,8.66159,263.20105,91.06018,34.5436647,9.5,0.15,,,
867,Kovacia,59000,3.0662674,0.12756747,5.97383,70.13531,46.81993,113.7669465,11.5,0.15,,,a/af/000867-asteroid_shape_model_%28867%29_Kovacia.png
868,Lova,59000,2.7041085,0.14830875,5.83863,286.74138,115.77897,224.482616,10.3,0.15,,,c/ce/000868-asteroid_shape_model_%28868%29_Lova.png
869,Mellena,59000,2.6886758,0.22019753,7.83853,107.09051,154.87936,90.3759269,11.9,0.15,,,
870,Manto,59000,2.3222315,0.26513059,6.1928,196.89381,120.79749,343.8687985,11.7,0.15,,,a/a9/000870-asteroid_shape_model_%28870%29_Manto.png
871,Amneris,59000,2.2224277,0.12003591,4.25084,66.61367,158.0032,36.5981282,12.6,0.15,,,
872,Holda,59000,2.7316075,0.07862667,7.37435,18.01501,194.72092,313.3121091,10.1,0.15,,,
873,Mechthild,59000,2.6272937,0.14945026,5.27633,109.98976,149.99579,48.2640975,11.4,0.15,,,1/17/000873-asteroid_shape_model_%28873%29_Mechthild.png
874,Rotraut,59000,3.1515366,0.08006988,11.14108,9.45471,190.63141,171.8045922,10.1,0.15,,,8/81/000874-asteroid_shape_model_%28874%29_Rotraut.png
875,Nymphe,59000,2.5527124,0.15148194,14.56985,117.02538,196.04786,22.0253753,11.2,0.15,,,thumb/1/14/875Nymphe_%28Lightcurve_Inversion%29.png/265px-875Nymphe_%28Lightcurve_Inversion%29.png
876,Scott,59000,3.0083809,0.114075,11.36288,211.32531,150.94942,175.5908693,10.9,0.15,,,
877,Walkure,59000,2.4865689,0.16040934,4.25551,275.82144,116.37508,222.7819445,10.9,0.15,,,1/1b/000877-asteroid_shape_model_%28877%29_Walk%C3%BCre.png
878,Mildred,59000,2.3599565,0.22676679,2.06567,190.19494,172.83684,219.2721456,14.7,0.15,,,
879,Ricarda,59000,2.5312655,0.15492436,13.68118,96.9448,269.85629,149.5353043,11,0.15,,,
880,Herba,59000,2.9964956,0.32352569,15.14783,100.94189,262.6189,247.1295149,11.3,0.15,,,
881,Athene,59000,2.6136987,0.20556844,14.19108,41.31312,277.03335,121.3025043,11.8,0.15,,,d/dd/000881-asteroid_shape_model_%28881%29_Athene.png
882,Swetlana,59000,3.1236786,0.26680702,6.12559,126.43709,256.30184,151.700261,10.7,0.15,,,1/1d/000882-asteroid_shape_model_%28882%29_Swetlana.png
883,Matterania,59000,2.2377792,0.19887963,4.71566,42.47329,285.48339,263.586143,12.6,0.15,,,
884,Priamus,59000,5.1833764,0.12327151,8.91535,335.52804,301.56113,324.7322891,8.7,0.15,,,
885,Ulrike,59000,3.0986751,0.18503499,3.30556,203.7812,148.89785,318.3936586,10.7,0.15,,,3/32/000885-asteroid_shape_model_%28885%29_Ulrike.png
886,Washingtonia,59000,3.1701362,0.27040857,16.86413,302.16293,58.88651,101.7637079,9.3,0.15,,,
887,Alinda,59000,2.4737369,0.57033172,9.39385,350.49556,110.43424,294.5791719,13.8,-0.12,,,
888,Parysatis,59000,2.7092585,0.19430106,13.84978,298.10845,123.94472,14.3392649,9.4,0.15,,,
889,Erynia,59000,2.446433,0.2029056,8.10644,278.52037,132.53321,342.6237353,11,0.15,,,5/5d/000889-asteroid_shape_model_%28889%29_Erynia.png
890,Waltraut,59000,3.0210494,0.06031884,10.87619,88.21506,160.52968,79.2783545,10.5,0.15,,,
891,Gunhild,59000,2.8621681,0.02873566,13.55872,292.38158,105.85465,232.5691224,10,0.15,,,9/92/000891-asteroid_shape_model_%28891%29_Gunhild.png
892,Seeligeria,59000,3.2270228,0.10419668,21.32733,286.29754,175.90069,322.6841879,9.7,0.15,,,
893,Leopoldina,59000,3.0547851,0.1480002,17.02491,222.39879,144.93595,291.9849477,9.6,0.15,,,
894,Erda,59000,3.119692,0.11042346,12.7327,116.33128,190.60981,150.2029365,9.7,0.15,,,
895,Helio,59000,3.20096,0.14490972,26.07941,177.78449,264.68712,122.3451039,8.4,0.15,,,
896,Sphinx,59000,2.2857992,0.16319755,8.19033,1.96279,254.18105,211.7290464,11.6,0.15,,,5/5a/000896-asteroid_shape_model_%28896%29_Sphinx.png
897,Lysistrata,59000,2.5409177,0.09453079,14.32999,23.746,257.96514,69.1458313,10.3,0.15,,,
898,Hildegard,59000,2.7306496,0.37139641,10.08618,49.86045,241.54885,217.5462377,11.7,0.15,,,8/8a/000898-asteroid_shape_model_%28898%29_Hildegard.png
899,Jokaste,59000,2.905971,0.20106268,12.46762,127.51785,252.41856,148.5411663,10.1,0.15,,,
900,Rosalinde,59000,2.4731702,0.16280566,11.55895,121.78213,182.25814,73.4898409,11.6,0.15,,,d/d2/000900-asteroid_shape_model_%28900%29_Rosalinde.png
901,Brunsia,59000,2.2238103,0.22102648,3.44687,68.35337,265.07743,246.5740248,11.6,0.15,,,
902,Probitas,59000,2.4456258,0.18013223,6.34713,28.45088,353.05864,190.7621749,12.1,0.15,,,
903,Nealley,59000,3.2393904,0.04515117,11.78001,234.19031,159.37988,107.3320352,10.1,0.15,,,
904,Rockefellia,59000,2.9966538,0.08678584,15.14726,251.77508,198.07591,177.9952732,10.4,0.15,,,
905,Universitas,59000,2.2165195,0.15295233,5.32234,343.08139,37.1426,298.888347,11.6,0.15,,,
906,Repsolda,59000,2.8936531,0.0865393,11.78209,294.52468,40.19903,281.0333562,9.4,0.15,,,thumb/d/dd/906_Repsolda_orbit_on_01_Jan_2009.png/250px-906_Repsolda_orbit_on_01_Jan_2009.png
907,Rhoda,59000,2.8010214,0.16218053,19.52501,88.3256,42.98013,183.5487969,9.7,0.15,,,
908,Buda,59000,2.4730657,0.1479601,13.41523,23.52283,85.55087,357.4051023,10.8,0.15,,,d/d2/000908-asteroid_shape_model_%28908%29_Buda.png
909,Ulla,59000,3.5425068,0.09056103,18.79706,232.63717,146.35216,180.3373689,8.8,0.15,,,thumb/e/ef/909_Ulla_orbit_on_01_Jan_2009.png/250px-909_Ulla_orbit_on_01_Jan_2009.png
910,Anneliese,59000,2.9256111,0.1541192,9.20904,208.4737,49.93601,340.9903874,10.5,0.15,,,
911,Agamemnon,59000,5.2781949,0.06650286,21.76271,80.63384,338.00531,301.4260809,7.9,0.15,,,
912,Maritima,59000,3.1384957,0.17644359,18.27408,90.18024,33.73139,169.586281,9.3,0.15,,,
913,Otila,59000,2.197339,0.17085342,5.80593,188.68178,94.92805,329.4295792,12,0.15,,,
914,Palisana,59000,2.4575538,0.21464004,25.21086,48.93056,255.79509,69.5707255,9.2,0.15,,,
915,Cosette,59000,2.2279649,0.13978941,5.54499,39.36547,9.32193,214.946059,11.6,0.15,,,thumb/0/06/915Cosette_%28Lightcurve_Inversion%29.png/265px-915Cosette_%28Lightcurve_Inversion%29.png
916,America,59000,2.3646598,0.23711652,11.09387,41.59718,329.76883,265.3975863,11.5,0.15,,,
917,Lyka,59000,2.3812369,0.20062332,5.12637,359.89993,343.38405,181.9080817,11.6,0.15,,,
918,Itha,59000,2.8637468,0.18997262,12.06992,15.56505,330.45758,273.5088378,10.6,0.15,,,2/2f/000918-asteroid_shape_model_%28918%29_Itha.png
919,Ilsebill,59000,2.7720582,0.08341441,8.16569,156.02447,229.8325,14.8612407,11.4,0.15,,,
920,Rogeria,59000,2.6234144,0.10514646,11.5765,268.96592,192.78687,162.2515898,11.3,0.15,,,9/91/000920-asteroid_shape_model_%28920%29_Rogeria.png
921,Jovita,59000,3.1695227,0.18460206,16.33648,70.91168,204.90518,331.1860598,10,0.15,,,
922,Schlutia,59000,2.6892104,0.19429198,7.29992,126.54229,205.168,314.3364125,12.1,0.15,,,
923,Herluga,59000,2.6170936,0.194857,14.45835,201.10933,197.51718,268.5221988,11.5,0.15,,,
924,Toni,59000,2.9383347,0.15299335,8.98718,219.96075,150.19403,355.9239398,9.4,0.15,,,
925,Alphonsina,59000,2.6995177,0.08037071,21.10117,201.99833,299.52791,201.4508565,8.4,0.15,,,
926,Imhilde,59000,2.9807761,0.18259858,16.32497,173.794,48.9707,97.2305321,10.5,0.15,,,
927,Ratisbona,59000,3.22853,0.08701676,14.57245,171.36274,7.68872,88.0073908,9.3,0.15,,,
928,Hildrun,59000,3.1348556,0.14835003,17.65329,21.89427,129.83382,9.2453538,10,0.15,,,f/f9/000928-asteroid_shape_model_%28928%29_Hildrun.png
929,Algunde,59000,2.2389868,0.11305253,3.91283,22.99021,231.3823,249.2494472,11.7,0.15,,,
930,Westphalia,59000,2.4309683,0.14323481,15.33641,329.98191,340.94171,32.3951334,11.2,0.15,,,
931,Whittemora,59000,3.169007,0.23258299,11.48399,315.45396,110.99959,340.5744557,9.3,0.15,,,
932,Hooveria,59000,2.4194153,0.09059362,8.11374,50.02546,14.95649,331.4356586,10,0.15,,,
933,Susi,59000,2.3672777,0.16655848,5.54265,13.17946,141.42366,207.3148122,12.4,0.15,,,
934,Thuringia,59000,2.7509423,0.21679528,14.07576,64.13302,325.39878,273.963257,10.1,0.15,,,2/2d/000934-asteroid_shape_model_%28934%29_Th%C3%BCringia.png
935,Clivia,59000,2.2187697,0.14589212,4.02248,58.56196,346.39003,15.8798058,12.8,0.15,,,
936,Kunigunde,59000,3.1322507,0.17624459,2.36604,253.48739,62.16103,8.7541863,10.4,0.15,,,2/24/000936-asteroid_shape_model_%28936%29_Kunigunde.png
937,Bethgea,59000,2.2318888,0.21759723,3.69628,72.39649,243.5674,350.0445967,11.8,0.15,,,
938,Chlosinde,59000,3.1482993,0.1957032,2.66977,225.87469,119.06581,265.8720346,11.3,0.15,,,
939,Isberga,59000,2.2465047,0.17698383,2.58418,6.27105,327.05447,238.5070331,12,0.15,,,
940,Kordula,59000,3.3657261,0.16987825,6.24275,283.50526,66.31986,41.3585339,9.2,0.15,,,
941,Murray,59000,2.7826345,0.19651997,6.62579,334.93172,52.30867,159.4402713,11.5,0.15,,,
942,Romilda,59000,3.1654508,0.16850196,10.56004,319.36299,71.34207,258.1440608,11,0.15,,,
943,Begonia,59000,3.116554,0.21333325,12.10833,4.13139,113.76772,310.5791839,9.8,0.15,,,9/99/000943-asteroid_shape_model_%28943%29_Begonia.png
944,Hidalgo,59000,5.7360086,0.66056017,42.52873,56.62369,21.41636,41.7999062,10.7,0.15,,,thumb/2/24/Hidalgoanimation2003.gif/220px-Hidalgoanimation2003.gif
945,Barcelona,59000,2.6349971,0.16289645,32.89222,161.93248,318.28722,78.0235338,10,0.15,,,
946,Poesia,59000,3.1178151,0.14332757,1.43119,37.9356,69.66053,30.1191568,10.6,0.15,,,
947,Monterosa,59000,2.7531472,0.2468257,6.69594,339.18054,48.28193,2.1246405,9.9,0.15,,,
948,Jucunda,59000,3.0319089,0.16349584,8.65364,163.28844,357.09874,277.8352408,11.5,0.15,,,
949,Hel,59000,3.0029131,0.19229488,10.70139,249.54165,321.16743,358.2562027,9.8,0.15,,,
950,Ahrensa,59000,2.372268,0.15793092,23.47302,348.37384,181.7907,70.5500986,11.2,0.15,,,8/89/000950-asteroid_shape_model_%28950%29_Ahrensa.png
952,Caia,59000,2.9913852,0.24362538,9.9906,356.4947,18.41898,28.0424993,9.3,0.15,,,
953,Painleva,59000,2.7858514,0.19021498,8.66173,259.56887,36.40046,43.830645,10,0.15,,,
954,Li,59000,3.128408,0.17354945,1.16967,151.37994,163.24282,283.7751863,10.2,0.15,,,
955,Alstede,59000,2.5961391,0.28760531,10.68828,282.61447,351.44472,263.9134227,10.8,0.15,,,
956,Elisa,59000,2.2984038,0.20459434,5.96259,125.36382,192.63856,136.2003207,12.1,0.15,,,
957,Camelia,59000,2.9239519,0.08055779,14.76126,224.57325,232.78328,199.1566423,9.9,0.15,,,
958,Asplinda,59000,3.9848593,0.18457562,5.6288,92.94992,343.11918,152.9082356,10.4,0.15,,,9/9d/000958-asteroid_shape_model_%28958%29_Asplinda.png
959,Arne,59000,3.1782348,0.22120145,4.49672,333.56747,58.52117,86.9347583,10.8,0.15,,,
960,Birgit,59000,2.2486497,0.16525741,3.02599,88.04047,249.15669,123.6214192,12.5,0.15,,,
961,Gunnie,59000,2.6937603,0.09105945,10.99143,285.27529,26.61593,181.907174,11.5,0.15,,,c/c4/000961-asteroid_shape_model_%28961%29_Gunnie.png
962,Aslog,59000,2.9053312,0.09661463,2.60468,224.12131,145.44813,346.1756148,11.3,0.15,,,
963,Iduberga,59000,2.2475132,0.13812228,7.98368,5.54931,62.46759,66.5979883,12.2,0.15,,,
964,Subamara,59000,3.0479208,0.12019184,9.0506,9.63497,30.68147,169.1728223,10.8,0.15,,,
965,Angelica,59000,3.1573702,0.28094352,21.42803,47.01974,41.43207,162.594954,10.2,0.15,,,
966,Muschi,59000,2.7182865,0.13101852,14.41507,177.96722,72.41498,163.9752093,9.9,0.15,,,
967,Helionape,59000,2.2258907,0.16871325,5.41273,231.85454,82.35254,334.5577333,11.8,0.15,,,
968,Petunia,59000,2.8656523,0.13662957,11.59753,297.53545,208.84285,15.8027735,10.2,0.15,,,6/64/000968-asteroid_shape_model_%28968%29_Petunia.png
969,Leocadia,59000,2.4615145,0.20631661,2.29275,91.3319,287.75947,199.5343182,12.8,0.15,,,
970,Primula,59000,2.5598138,0.27165558,5.03309,95.56423,310.77365,17.501486,12.3,0.15,,,
971,Alsatia,59000,2.6398261,0.16258571,13.7924,6.57235,83.49478,315.8853872,10.1,0.15,,,
972,Cohnia,59000,3.0552303,0.23545212,8.37218,93.59481,281.52385,192.6812479,9.6,0.15,,,
973,Aralia,59000,3.211927,0.11200108,15.82835,87.85629,348.43882,63.6329011,10.1,0.15,,,
974,Lioba,59000,2.5345558,0.11085365,5.45635,301.86231,86.67792,248.3019998,10.4,0.15,,,
975,Perseverantia,59000,2.8328441,0.03314036,2.5556,59.25078,38.67801,291.8657497,10.5,0.15,,,
976,Benjamina,59000,3.2009576,0.1020305,7.7121,319.60211,243.76049,43.7569717,9.3,0.15,,,
977,Philippa,59000,3.1177803,0.02604406,15.17383,72.69365,75.73863,355.2933011,9.9,0.15,,,
978,Aidamina,59000,3.204513,0.23210421,21.60574,132.44796,216.56697,326.418528,9.6,0.15,,,
979,Ilsewa,59000,3.1585323,0.13789594,10.11009,115.40478,230.61585,123.4747841,9.7,0.15,,,4/4c/000979-asteroid_shape_model_%28979%29_Ilsewa.png
980,Anacostia,59000,2.73925,0.20319205,15.90836,69.88478,285.8109,262.1362708,7.8,0.06,,,
981,Martina,59000,3.0984231,0.20330698,2.06327,297.90993,46.06192,309.5468103,10.9,0.15,,,
982,Franklina,59000,3.0661943,0.2345022,13.65661,350.82091,299.1513,35.4222408,9.9,0.15,,,3/31/000982-asteroid_shape_model_%28982%29_Franklina.png
983,Gunila,59000,3.1609919,0.09185078,14.86756,348.40337,250.69539,209.3986124,9.4,0.15,,,thumb/0/0c/983_Gunila.gif/220px-983_Gunila.gif
984,Gretia,59000,2.804879,0.19673215,9.09474,55.14678,314.17459,275.7587389,9.5,0.15,,,thumb/b/b7/984Gretia_%28Lightcurve_Inversion%29.png/265px-984Gretia_%28Lightcurve_Inversion%29.png
985,Rosina,59000,2.2996434,0.27698783,4.05766,59.53517,290.29398,15.6056842,12.7,0.15,,,
986,Amelia,59000,3.1317461,0.20295864,14.8145,265.51935,92.60087,210.8024806,9.4,0.15,,,1/1c/000986-asteroid_shape_model_%28986%29_Amelia.png
987,Wallia,59000,3.1384433,0.23646788,8.91263,16.1576,322.65663,210.2444584,9.5,0.15,,,
988,Appella,59000,3.1410468,0.23630878,1.57475,337.07474,41.7043,161.0794464,11.6,0.15,,,
989,Schwassmannia,59000,2.6586229,0.25085535,14.69932,165.67123,243.39769,174.8729301,11.8,0.15,,,
990,Yerkes,59000,2.6677802,0.21763225,8.78742,9.55288,353.94015,173.3472478,11.8,0.15,,,
991,McDonalda,59000,3.1401366,0.15914033,2.06938,254.68072,63.23809,239.2155761,11.2,0.15,,,
992,Swasey,59000,3.0279122,0.08489582,10.84329,346.0391,212.23561,34.2399126,10.6,0.15,,,
993,Moultona,59000,2.8608143,0.04856573,1.77995,248.8379,184.2421,75.8190123,11.5,0.15,,,
994,Otthild,59000,2.5289659,0.11657631,15.41189,342.42785,2.34778,254.3261864,10.2,0.15,,,thumb/c/cb/994Otthild_%28Lightcurve_Inversion%29.png/265px-994Otthild_%28Lightcurve_Inversion%29.png
995,Sternberga,59000,2.6146281,0.16890232,13.05392,122.21912,221.73821,272.6342508,10.2,0.15,,,
996,Hilaritas,59000,3.0900718,0.13981327,0.65887,146.87238,347.38038,348.3000355,11.2,0.15,,,
997,Priska,59000,2.6683852,0.18261666,10.5084,51.21993,247.09646,73.2625611,12.6,0.15,,,
998,Bodea,59000,3.1173845,0.21327174,15.50722,72.05471,301.18407,160.9381347,11.5,0.15,,,1/19/000998-asteroid_shape_model_%28998%29_Bodea.png
999,Zachia,59000,2.612906,0.21704415,9.75541,127.68004,214.94848,319.3955546,10.9,0.15,,,
1036,Ganymed,59000,2.6647246,0.53304613,26.67764,132.36463,215.54683,4.8177441,9.4,0.3,,,f/fd/001036-asteroid_shape_model_%281036%29_Ganymed.png
1143,Odysseus,59000,5.246009,0.09053394,3.13743,236.38778,221.25174,249.7839695,8.3,0.15,,,
1172,Äneas,59000,5.2206802,0.10501066,16.66317,50.58241,247.32715,304.9348486,8.2,0.15,,,
1173,Anchises,59000,5.2891289,0.13882048,6.92151,40.58281,283.93378,249.1648876,8.9,0.15,,,6/66/001173-asteroid_shape_model_%281173%29_Anchises.png
1208,Troilus,59000,5.2534797,0.09176709,33.53919,295.29702,48.54799,255.5930118,9,0.15,,,thumb/d/dd/1208_Troilus_Hubble.jpg/250px-1208_Troilus_Hubble.jpg
1437,Diomedes,59000,5.2051264,0.04381487,20.47603,129.32923,315.78062,302.544886,8.2,0.15,,,f/f8/001437-asteroid_shape_model_%281437%29_Diomedes.png
1509,Esclangona,59000,1.8662574,0.03232705,22.32497,267.56374,283.51459,251.9340359,12.6,0.15,,,
1583,Antilochus,59000,5.1352454,0.05263721,28.50837,186.51748,221.38479,325.573273,8.6,0.15,,,
1867,Deiphobus,59000,5.1285037,0.04498305,26.91489,359.15644,283.7091,315.0351234,8.3,0.15,,,
1943,Anteros,59000,1.4304622,0.25599517,8.7062,338.37397,246.32977,188.2367855,15.6,0.15,,,
2241,Alcathous,59000,5.1789383,0.06702943,16.62744,292.64269,267.99801,20.0749704,8.5,0.15,,,
2577,Litva,59000,1.9044649,0.13779185,22.90573,283.95169,182.58669,131.6962418,13.18,0.15,,,
